,WRank,LRank,Surface,WPts,LPts,A,B,C,D,E,ACourt,BCourt,CCourt,DCourt,ECourt,AOpponentRank,BOpponentRank,COpponentRank,DOpponentRank,EOpponentRank,APlayerRank,BPlayerRank,CPlayerRank,DPlayerRank,EPlayerRank
0,38,107.0,2,1295,529.0,1,0,0,1,0,2,2,2,2,2,26.0,167.0,38.0,37.0,37.0,36.0,36.0,13.0,150.0,7.0
0,59,38.0,2,878,1295.0,0,0,1,0,1,2,2,2,2,2,167.0,38.0,37.0,37.0,38.0,36.0,13.0,150.0,7.0,107.0
0,38,199.0,2,1295,274.0,0,1,0,1,0,2,2,2,2,2,38.0,37.0,37.0,38.0,38.0,13.0,150.0,7.0,107.0,59.0
0,32,117.0,2,1340,481.0,1,0,1,0,1,2,2,2,2,2,37.0,37.0,38.0,38.0,38.0,150.0,7.0,107.0,59.0,199.0
0,32,10.0,2,1340,2650.0,0,1,0,1,1,2,2,2,2,2,37.0,38.0,38.0,38.0,32.0,7.0,107.0,59.0,199.0,117.0
0,21,32.0,2,2095,1340.0,1,0,1,1,1,2,2,2,2,2,38.0,38.0,38.0,32.0,32.0,107.0,59.0,199.0,117.0,10.0
0,49,32.0,2,1038,1420.0,0,1,1,1,0,2,2,2,2,2,38.0,38.0,32.0,32.0,32.0,59.0,199.0,117.0,10.0,21.0
0,30,48.0,1,1420,1020.0,1,1,1,0,0,2,2,2,2,2,38.0,32.0,32.0,32.0,32.0,199.0,117.0,10.0,21.0,49.0
0,16,30.0,1,2175,1420.0,1,1,0,0,1,2,2,2,2,1,32.0,32.0,32.0,32.0,30.0,117.0,10.0,21.0,49.0,48.0
0,30,91.0,1,1420,664.0,1,0,0,1,0,2,2,2,1,1,32.0,32.0,32.0,30.0,30.0,10.0,21.0,49.0,48.0,16.0
0,140,30.0,1,396,1420.0,0,0,1,0,1,2,2,1,1,1,32.0,32.0,30.0,30.0,30.0,21.0,49.0,48.0,16.0,91.0
0,30,134.0,1,1420,425.0,0,1,0,1,0,2,1,1,1,1,32.0,30.0,30.0,30.0,30.0,49.0,48.0,16.0,91.0,140.0
0,16,30.0,1,2085,1420.0,1,0,1,0,1,1,1,1,1,1,30.0,30.0,30.0,30.0,30.0,48.0,16.0,91.0,140.0,134.0
0,24,33.0,1,1665,1375.0,0,1,0,1,0,1,1,1,1,1,30.0,30.0,30.0,30.0,30.0,16.0,91.0,140.0,134.0,16.0
0,127,33.0,1,433,1375.0,1,0,1,0,0,1,1,1,1,1,30.0,30.0,30.0,30.0,33.0,91.0,140.0,134.0,16.0,24.0
0,33,91.0,3,1295,627.0,0,1,0,0,0,1,1,1,1,1,30.0,30.0,30.0,33.0,33.0,140.0,134.0,16.0,24.0,127.0
0,33,55.0,3,1295,950.0,1,0,0,0,1,1,1,1,1,3,30.0,30.0,33.0,33.0,33.0,134.0,16.0,24.0,127.0,91.0
0,24,33.0,3,1585,1295.0,0,0,0,1,1,1,1,1,3,3,30.0,33.0,33.0,33.0,33.0,16.0,24.0,127.0,91.0,55.0
0,37,9.0,3,1190,3110.0,0,0,1,1,0,1,1,3,3,3,33.0,33.0,33.0,33.0,33.0,24.0,127.0,91.0,55.0,24.0
0,37,31.0,3,1190,1405.0,0,1,1,0,1,1,3,3,3,3,33.0,33.0,33.0,33.0,37.0,127.0,91.0,55.0,24.0,9.0
0,21,37.0,3,1675,1190.0,1,1,0,1,1,3,3,3,3,3,33.0,33.0,33.0,37.0,37.0,91.0,55.0,24.0,9.0,31.0
0,70,88.0,3,780,667.0,1,0,1,1,0,3,3,3,3,3,33.0,33.0,37.0,37.0,37.0,55.0,24.0,9.0,31.0,21.0
0,4,70.0,3,5080,780.0,0,1,1,0,1,3,3,3,3,3,33.0,37.0,37.0,37.0,70.0,24.0,9.0,31.0,21.0,88.0
0,66,82.0,1,815,710.0,1,1,0,1,0,3,3,3,3,3,37.0,37.0,37.0,70.0,70.0,9.0,31.0,21.0,88.0,4.0
0,66,314.0,1,815,154.0,1,0,1,0,1,3,3,3,3,1,37.0,37.0,70.0,70.0,66.0,31.0,21.0,88.0,4.0,82.0
0,84,66.0,1,687,815.0,0,1,0,1,1,3,3,3,1,1,37.0,70.0,70.0,66.0,66.0,21.0,88.0,4.0,82.0,314.0
0,69,173.0,2,815,324.0,1,0,1,1,0,3,3,1,1,1,70.0,70.0,66.0,66.0,66.0,88.0,4.0,82.0,314.0,84.0
0,74,69.0,2,763,815.0,0,1,1,0,1,3,1,1,1,2,70.0,66.0,66.0,66.0,69.0,4.0,82.0,314.0,84.0,173.0
0,32,63.0,2,1330,850.0,1,1,0,1,0,1,1,1,2,2,66.0,66.0,66.0,69.0,69.0,82.0,314.0,84.0,173.0,74.0
0,71,18.0,2,770,1825.0,1,0,1,0,0,1,1,2,2,2,66.0,66.0,69.0,69.0,63.0,314.0,84.0,173.0,74.0,32.0
0,36,71.0,2,1222,770.0,0,1,0,0,1,1,2,2,2,2,66.0,69.0,69.0,63.0,71.0,84.0,173.0,74.0,32.0,18.0
0,70,45.0,2,770,1055.0,1,0,0,1,0,2,2,2,2,2,69.0,69.0,63.0,71.0,71.0,173.0,74.0,32.0,18.0,36.0
0,58,70.0,2,910,770.0,0,0,1,0,1,2,2,2,2,2,69.0,63.0,71.0,71.0,70.0,74.0,32.0,18.0,36.0,45.0
0,71,33.0,2,770,1308.0,0,1,0,1,0,2,2,2,2,2,63.0,71.0,71.0,70.0,70.0,32.0,18.0,36.0,45.0,58.0
0,19,71.0,2,1835,770.0,1,0,1,0,1,2,2,2,2,2,71.0,71.0,70.0,70.0,71.0,18.0,36.0,45.0,58.0,33.0
0,107,46.0,1,523,1085.0,0,1,1,0,0,2,2,2,2,2,46.0,99.0,22.0,84.0,30.0,43.0,45.0,45.0,45.0,44.0
0,55,57.0,1,932,895.0,1,1,0,0,0,2,2,2,2,1,99.0,22.0,84.0,30.0,46.0,45.0,45.0,45.0,44.0,107.0
0,82,63.0,1,690,850.0,1,0,0,0,0,2,2,2,1,1,22.0,84.0,30.0,46.0,57.0,45.0,45.0,44.0,107.0,55.0
0,79,66.0,1,707,815.0,0,0,0,0,0,2,2,1,1,1,84.0,30.0,46.0,57.0,63.0,45.0,44.0,107.0,55.0,82.0
0,76,251.0,1,725,215.0,0,0,0,0,0,2,1,1,1,1,30.0,46.0,57.0,63.0,66.0,44.0,107.0,55.0,82.0,79.0
0,76,186.0,1,725,306.0,0,0,0,0,1,1,1,1,1,1,46.0,57.0,63.0,66.0,76.0,107.0,55.0,82.0,79.0,251.0
0,110,76.0,1,500,725.0,0,0,0,1,1,1,1,1,1,1,57.0,63.0,66.0,76.0,76.0,55.0,82.0,79.0,251.0,186.0
0,37,72.0,1,1280,770.0,0,0,1,1,0,1,1,1,1,1,63.0,66.0,76.0,76.0,76.0,82.0,79.0,251.0,186.0,110.0
0,7,74.0,1,3635,780.0,0,1,1,0,0,1,1,1,1,1,66.0,76.0,76.0,76.0,72.0,79.0,251.0,186.0,110.0,37.0
0,78,86.0,3,719,668.0,1,1,0,0,0,1,1,1,1,1,76.0,76.0,76.0,72.0,74.0,251.0,186.0,110.0,37.0,7.0
0,86,90.0,3,668,648.0,1,0,0,0,0,1,1,1,1,3,76.0,76.0,72.0,74.0,86.0,186.0,110.0,37.0,7.0,78.0
0,44,86.0,3,1070,668.0,0,0,0,0,1,1,1,1,3,3,76.0,72.0,74.0,86.0,86.0,110.0,37.0,7.0,78.0,90.0
0,83,88.0,3,706,668.0,0,0,0,1,0,1,1,3,3,3,72.0,74.0,86.0,86.0,86.0,37.0,7.0,78.0,90.0,44.0
0,314,109.0,1,154,518.0,0,0,1,0,0,1,3,3,3,3,74.0,86.0,86.0,86.0,88.0,7.0,78.0,90.0,44.0,83.0
0,94,16.0,2,603,1935.0,0,1,0,0,0,3,3,3,3,1,86.0,86.0,86.0,88.0,109.0,78.0,90.0,44.0,83.0,314.0
0,66,94.0,2,825,603.0,1,0,0,0,1,3,3,3,1,2,86.0,86.0,88.0,109.0,94.0,90.0,44.0,83.0,314.0,16.0
0,119,46.0,1,458,1070.0,0,0,1,1,0,2,2,1,1,1,64.0,30.0,59.0,74.0,94.0,142.0,138.0,134.0,134.0,134.0
0,62,119.0,1,855,458.0,0,1,1,0,1,2,1,1,1,1,30.0,59.0,74.0,94.0,119.0,138.0,134.0,134.0,134.0,46.0
0,85,135.0,3,671,421.0,1,1,0,1,0,1,1,1,1,1,59.0,74.0,94.0,119.0,119.0,134.0,134.0,134.0,46.0,62.0
0,10,134.0,3,3045,424.0,1,0,1,0,0,1,1,1,1,3,74.0,94.0,119.0,119.0,135.0,134.0,134.0,46.0,62.0,85.0
0,17,125.0,2,1915,452.0,0,1,0,0,0,1,1,1,3,3,94.0,119.0,119.0,135.0,134.0,134.0,46.0,62.0,85.0,10.0
0,120,63.0,2,470,860.0,1,0,0,0,0,1,1,3,3,2,119.0,119.0,135.0,134.0,125.0,46.0,62.0,85.0,10.0,17.0
0,120,53.0,2,470,955.0,0,0,0,0,1,1,3,3,2,2,119.0,135.0,134.0,125.0,120.0,62.0,85.0,10.0,17.0,63.0
0,166,120.0,2,340,470.0,0,0,0,1,1,3,3,2,2,2,135.0,134.0,125.0,120.0,120.0,85.0,10.0,17.0,63.0,53.0
0,193,100.0,2,275,551.0,1,0,0,1,1,2,2,2,2,2,125.0,19.0,7.0,80.0,28.0,105.0,105.0,101.0,100.0,100.0
0,110,101.0,2,538,576.0,0,0,1,1,0,2,2,2,2,2,19.0,7.0,80.0,28.0,100.0,105.0,101.0,100.0,100.0,193.0
0,6,116.0,1,4450,465.0,0,1,1,0,0,2,2,2,2,2,7.0,80.0,28.0,100.0,101.0,101.0,100.0,100.0,193.0,110.0
0,134,55.0,1,433,920.0,1,1,0,0,0,2,2,2,2,1,80.0,28.0,100.0,101.0,116.0,100.0,100.0,193.0,110.0,6.0
0,131,134.0,1,440,433.0,1,0,0,0,1,2,2,2,1,1,28.0,100.0,101.0,116.0,134.0,100.0,193.0,110.0,6.0,55.0
0,131,112.0,2,433,502.0,0,0,0,1,0,2,2,1,1,1,100.0,101.0,116.0,134.0,134.0,193.0,110.0,6.0,55.0,131.0
0,4,131.0,2,4845,433.0,0,0,1,0,1,2,1,1,1,2,101.0,116.0,134.0,134.0,131.0,110.0,6.0,55.0,131.0,112.0
0,44,169.0,2,1055,324.0,0,1,0,1,0,1,1,1,2,2,116.0,134.0,134.0,131.0,131.0,6.0,55.0,131.0,112.0,4.0
0,5,27.0,2,4060,1625.0,1,1,0,1,1,2,2,2,2,2,71.0,138.0,27.0,130.0,64.0,28.0,28.0,28.0,27.0,27.0
0,123,25.0,2,474,1670.0,1,0,1,1,0,2,2,2,2,2,138.0,27.0,130.0,64.0,27.0,28.0,28.0,27.0,27.0,5.0
0,25,63.0,2,1670,816.0,0,1,1,0,0,2,2,2,2,2,27.0,130.0,64.0,27.0,25.0,28.0,27.0,27.0,5.0,123.0
0,25,128.0,2,1670,446.0,1,1,0,0,1,2,2,2,2,2,130.0,64.0,27.0,25.0,25.0,27.0,27.0,5.0,123.0,63.0
0,12,25.0,2,2490,1670.0,1,0,0,1,1,2,2,2,2,2,64.0,27.0,25.0,25.0,25.0,27.0,5.0,123.0,63.0,128.0
0,24,108.0,2,1715,528.0,0,0,1,1,0,2,2,2,2,2,27.0,25.0,25.0,25.0,25.0,5.0,123.0,63.0,128.0,12.0
0,8,24.0,2,2825,1715.0,0,1,1,0,1,2,2,2,2,2,25.0,25.0,25.0,25.0,24.0,123.0,63.0,128.0,12.0,108.0
0,23,134.0,2,1715,412.0,1,1,0,1,0,2,2,2,2,2,25.0,25.0,25.0,24.0,24.0,63.0,128.0,12.0,108.0,8.0
0,100,23.0,2,580,1715.0,1,0,1,0,1,2,2,2,2,2,25.0,25.0,24.0,24.0,23.0,128.0,12.0,108.0,8.0,134.0
0,54,22.0,2,940,1735.0,0,1,0,1,0,2,2,2,2,2,25.0,24.0,24.0,23.0,23.0,12.0,108.0,8.0,134.0,100.0
0,69,26.0,1,780,1655.0,1,0,1,0,0,2,2,2,2,2,24.0,24.0,23.0,23.0,22.0,108.0,8.0,134.0,100.0,54.0
0,27,46.0,1,1585,1040.0,0,1,0,0,0,2,2,2,2,1,24.0,23.0,23.0,22.0,26.0,8.0,134.0,100.0,54.0,69.0
0,11,27.0,1,2305,1585.0,1,0,0,0,1,2,2,2,1,1,23.0,23.0,22.0,26.0,27.0,134.0,100.0,54.0,69.0,46.0
0,16,27.0,1,2085,1585.0,0,0,0,1,0,2,2,1,1,1,23.0,22.0,26.0,27.0,27.0,100.0,54.0,69.0,46.0,11.0
0,140,27.0,1,402,1560.0,0,0,1,0,0,2,1,1,1,1,22.0,26.0,27.0,27.0,27.0,54.0,69.0,46.0,11.0,16.0
0,71,27.0,1,820,1535.0,0,1,0,0,0,1,1,1,1,1,26.0,27.0,27.0,27.0,27.0,69.0,46.0,11.0,16.0,140.0
0,46,26.0,1,1110,1535.0,1,0,0,0,0,1,1,1,1,1,27.0,27.0,27.0,27.0,27.0,46.0,11.0,16.0,140.0,71.0
0,72,25.0,3,780,1535.0,0,0,0,0,0,1,1,1,1,1,27.0,27.0,27.0,27.0,26.0,11.0,16.0,140.0,71.0,46.0
0,26,340.0,3,1535,138.0,0,0,0,0,0,1,1,1,1,3,27.0,27.0,27.0,26.0,25.0,16.0,140.0,71.0,46.0,72.0
0,26,66.0,3,1535,876.0,0,0,0,0,1,1,1,1,3,3,27.0,27.0,26.0,25.0,26.0,140.0,71.0,46.0,72.0,340.0
0,22,26.0,3,1665,1535.0,0,0,0,1,1,1,1,3,3,3,27.0,26.0,25.0,26.0,26.0,71.0,46.0,72.0,340.0,66.0
0,24,96.0,3,1580,585.0,0,0,1,1,0,1,3,3,3,3,26.0,25.0,26.0,26.0,26.0,46.0,72.0,340.0,66.0,22.0
0,24,47.0,3,1580,1016.0,0,1,1,0,1,3,3,3,3,3,25.0,26.0,26.0,26.0,24.0,72.0,340.0,66.0,22.0,96.0
0,24,41.0,3,1580,1130.0,1,1,0,1,1,3,3,3,3,3,26.0,26.0,26.0,24.0,24.0,340.0,66.0,22.0,96.0,47.0
0,30,24.0,3,1460,1580.0,1,0,1,1,1,3,3,3,3,3,26.0,26.0,24.0,24.0,24.0,66.0,22.0,96.0,47.0,41.0
0,26,167.0,3,1580,344.0,0,1,1,1,0,3,3,3,3,3,26.0,24.0,24.0,24.0,24.0,22.0,96.0,47.0,41.0,30.0
0,26,59.0,3,1580,920.0,1,1,1,0,1,3,3,3,3,3,24.0,24.0,24.0,24.0,26.0,96.0,47.0,41.0,30.0,167.0
0,26,67.0,3,1580,847.0,1,1,0,1,1,3,3,3,3,3,24.0,24.0,24.0,26.0,26.0,47.0,41.0,30.0,167.0,59.0
0,2,26.0,3,8720,1580.0,1,0,1,1,1,3,3,3,3,3,24.0,24.0,26.0,26.0,26.0,41.0,30.0,167.0,59.0,67.0
0,26,101.0,1,1580,575.0,0,1,1,1,0,3,3,3,3,3,24.0,26.0,26.0,26.0,26.0,30.0,167.0,59.0,67.0,2.0
0,124,26.0,1,466,1580.0,1,1,1,0,1,3,3,3,3,1,26.0,26.0,26.0,26.0,26.0,167.0,59.0,67.0,2.0,101.0
0,25,108.0,2,1580,510.0,1,1,0,1,0,3,3,3,1,1,26.0,26.0,26.0,26.0,26.0,59.0,67.0,2.0,101.0,124.0
0,74,25.0,2,763,1580.0,1,0,1,0,1,3,3,1,1,2,26.0,26.0,26.0,26.0,25.0,67.0,2.0,101.0,124.0,108.0
0,32,25.0,2,1270,1580.0,0,1,0,1,0,3,1,1,2,2,26.0,26.0,26.0,25.0,25.0,2.0,101.0,124.0,108.0,74.0
0,28,22.0,2,1410,1730.0,1,0,1,0,0,1,1,2,2,2,26.0,26.0,25.0,25.0,25.0,101.0,124.0,108.0,74.0,32.0
0,10,28.0,2,3445,1410.0,0,1,0,0,1,1,2,2,2,2,26.0,25.0,25.0,25.0,28.0,124.0,108.0,74.0,32.0,22.0
0,44,29.0,2,1055,1365.0,1,0,0,1,0,2,2,2,2,2,25.0,25.0,25.0,28.0,28.0,108.0,74.0,32.0,22.0,10.0
0,43,32.0,2,1047,1285.0,0,0,1,0,0,2,2,2,2,2,25.0,25.0,28.0,28.0,29.0,74.0,32.0,22.0,10.0,44.0
0,63,33.0,2,824,1285.0,0,1,0,0,0,2,2,2,2,2,25.0,28.0,28.0,29.0,32.0,32.0,22.0,10.0,44.0,43.0
0,20,33.0,2,1755,1285.0,1,0,0,0,0,2,2,2,2,2,28.0,28.0,29.0,32.0,33.0,22.0,10.0,44.0,43.0,63.0
0,47,46.0,2,1021,1030.0,0,0,0,0,0,2,2,2,2,2,28.0,29.0,32.0,33.0,33.0,10.0,44.0,43.0,63.0,20.0
0,49,218.0,2,1030,254.0,0,0,0,0,0,2,2,2,2,2,29.0,32.0,33.0,33.0,46.0,44.0,43.0,63.0,20.0,47.0
0,49,19.0,2,1030,1838.0,0,0,0,0,1,2,2,2,2,2,32.0,33.0,33.0,46.0,49.0,43.0,63.0,20.0,47.0,218.0
0,49,217.0,2,1030,255.0,0,0,0,1,1,2,2,2,2,2,33.0,33.0,46.0,49.0,49.0,63.0,20.0,47.0,218.0,19.0
0,49,46.0,2,1030,1051.0,0,0,1,1,1,2,2,2,2,2,33.0,46.0,49.0,49.0,49.0,20.0,47.0,218.0,19.0,217.0
0,26,49.0,2,1640,1030.0,0,1,1,1,1,2,2,2,2,2,46.0,49.0,49.0,49.0,49.0,47.0,218.0,19.0,217.0,46.0
0,49,44.0,2,950,1090.0,1,1,1,1,0,2,2,2,2,2,49.0,49.0,49.0,49.0,49.0,218.0,19.0,217.0,46.0,26.0
0,46,99.0,2,1045,595.0,1,1,1,0,0,2,2,2,2,2,49.0,49.0,49.0,49.0,44.0,19.0,217.0,46.0,26.0,49.0
0,11,46.0,2,3210,1045.0,1,1,0,0,1,2,2,2,2,2,49.0,49.0,49.0,44.0,46.0,217.0,46.0,26.0,49.0,99.0
0,129,82.0,2,448,669.0,1,1,0,1,1,2,2,2,2,2,83.0,40.0,97.0,110.0,68.0,94.0,94.0,94.0,82.0,82.0
0,66,70.0,2,790,734.0,1,0,1,1,0,2,2,2,2,2,40.0,97.0,110.0,68.0,82.0,94.0,94.0,82.0,82.0,129.0
0,73,80.0,2,734,680.0,0,1,1,0,0,2,2,2,2,2,97.0,110.0,68.0,82.0,70.0,94.0,82.0,82.0,129.0,66.0
0,15,73.0,2,2275,734.0,1,1,0,0,1,2,2,2,2,2,110.0,68.0,82.0,70.0,73.0,82.0,82.0,129.0,66.0,80.0
0,73,60.0,2,742,871.0,1,0,0,1,0,2,2,2,2,2,68.0,82.0,70.0,73.0,73.0,82.0,129.0,66.0,80.0,15.0
0,4,73.0,2,4600,742.0,0,0,1,0,1,2,2,2,2,2,82.0,70.0,73.0,73.0,73.0,129.0,66.0,80.0,15.0,60.0
0,78,73.0,1,706,738.0,0,1,0,1,0,2,2,2,2,2,70.0,73.0,73.0,73.0,73.0,66.0,80.0,15.0,60.0,4.0
0,74,71.0,1,731,775.0,1,0,1,0,0,2,2,2,2,1,73.0,73.0,73.0,73.0,73.0,80.0,15.0,60.0,4.0,78.0
0,134,74.0,1,415,731.0,0,1,0,0,1,2,2,2,1,1,73.0,73.0,73.0,73.0,74.0,15.0,60.0,4.0,78.0,71.0
0,73,159.0,1,739,347.0,1,0,0,1,0,2,2,1,1,1,73.0,73.0,73.0,74.0,74.0,60.0,4.0,78.0,71.0,134.0
0,73,16.0,1,739,2130.0,0,0,1,0,1,2,1,1,1,1,73.0,73.0,74.0,74.0,73.0,4.0,78.0,71.0,134.0,159.0
0,73,61.0,1,739,856.0,0,1,0,1,1,1,1,1,1,1,73.0,74.0,74.0,73.0,73.0,78.0,71.0,134.0,159.0,16.0
0,34,73.0,1,1320,739.0,1,0,1,1,1,1,1,1,1,1,74.0,74.0,73.0,73.0,73.0,71.0,134.0,159.0,16.0,61.0
0,69,38.0,1,821,1220.0,0,1,1,1,0,1,1,1,1,1,74.0,73.0,73.0,73.0,73.0,134.0,159.0,16.0,61.0,34.0
0,102,69.0,1,599,821.0,1,1,1,0,1,1,1,1,1,1,73.0,73.0,73.0,73.0,69.0,159.0,16.0,61.0,34.0,38.0
0,70,56.0,1,831,920.0,1,1,0,1,0,1,1,1,1,1,73.0,73.0,73.0,69.0,69.0,16.0,61.0,34.0,38.0,102.0
0,70,25.0,1,831,1573.0,1,0,1,0,1,1,1,1,1,1,73.0,73.0,69.0,69.0,70.0,61.0,34.0,38.0,102.0,56.0
0,70,136.0,1,831,418.0,0,1,0,1,1,1,1,1,1,1,73.0,69.0,69.0,70.0,70.0,34.0,38.0,102.0,56.0,25.0
0,1,70.0,1,8770,831.0,1,0,1,1,1,1,1,1,1,1,69.0,69.0,70.0,70.0,70.0,38.0,102.0,56.0,25.0,136.0
0,50,180.0,3,999,318.0,0,1,1,1,0,1,1,1,1,1,69.0,70.0,70.0,70.0,70.0,102.0,56.0,25.0,136.0,1.0
0,24,50.0,3,1585,999.0,1,1,1,0,1,1,1,1,1,3,70.0,70.0,70.0,70.0,50.0,56.0,25.0,136.0,1.0,180.0
0,52,49.0,3,980,1007.0,1,1,0,1,0,1,1,1,3,3,70.0,70.0,70.0,50.0,50.0,25.0,136.0,1.0,180.0,24.0
0,23,48.0,3,1665,999.0,1,0,1,0,0,1,1,3,3,3,70.0,70.0,50.0,50.0,49.0,136.0,1.0,180.0,24.0,52.0
0,49,193.0,3,997,298.0,0,1,0,0,0,1,3,3,3,3,70.0,50.0,50.0,49.0,48.0,1.0,180.0,24.0,52.0,23.0
0,100,49.0,3,578,997.0,1,0,0,0,1,3,3,3,3,3,50.0,50.0,49.0,48.0,49.0,180.0,24.0,52.0,23.0,193.0
0,349,47.0,1,127,997.0,0,0,0,1,0,3,3,3,3,3,50.0,49.0,48.0,49.0,49.0,24.0,52.0,23.0,193.0,100.0
0,47,96.0,1,997,596.0,0,0,1,0,0,3,3,3,3,1,49.0,48.0,49.0,49.0,47.0,52.0,23.0,193.0,100.0,349.0
0,47,87.0,1,997,669.0,0,1,0,0,1,3,3,3,1,1,48.0,49.0,49.0,47.0,47.0,23.0,193.0,100.0,349.0,96.0
0,95,47.0,1,597,997.0,1,0,0,1,1,3,3,1,1,1,49.0,49.0,47.0,47.0,47.0,193.0,100.0,349.0,96.0,87.0
0,102,45.0,2,554,1022.0,0,0,1,1,0,3,1,1,1,1,49.0,47.0,47.0,47.0,47.0,100.0,349.0,96.0,87.0,95.0
0,19,50.0,2,1755,997.0,0,1,1,0,0,1,1,1,1,2,47.0,47.0,47.0,47.0,45.0,349.0,96.0,87.0,95.0,102.0
0,103,57.0,2,540,912.0,1,1,0,0,0,1,1,1,2,2,47.0,47.0,47.0,45.0,50.0,96.0,87.0,95.0,102.0,19.0
0,41,57.0,2,1090,903.0,1,0,0,0,0,1,1,2,2,2,47.0,47.0,45.0,50.0,57.0,87.0,95.0,102.0,19.0,103.0
0,41,64.0,2,1100,809.0,0,0,0,0,0,1,2,2,2,2,47.0,45.0,50.0,57.0,57.0,95.0,102.0,19.0,103.0,41.0
0,135,67.0,2,435,786.0,0,0,0,0,0,2,2,2,2,2,45.0,50.0,57.0,57.0,64.0,102.0,19.0,103.0,41.0,41.0
0,20,67.0,2,1842,786.0,0,0,0,0,0,2,2,2,2,2,50.0,57.0,57.0,64.0,67.0,19.0,103.0,41.0,41.0,135.0
0,28,74.0,1,1465,729.0,0,0,0,0,0,2,2,2,1,2,91.0,72.0,129.0,70.0,23.0,69.0,68.0,72.0,71.0,70.0
0,122,72.0,1,451,745.0,0,0,0,0,0,2,2,1,2,1,72.0,129.0,70.0,23.0,74.0,68.0,72.0,71.0,70.0,28.0
0,281,90.0,1,189,671.0,0,0,0,0,0,2,1,2,1,1,129.0,70.0,23.0,74.0,72.0,72.0,71.0,70.0,28.0,122.0
0,64,90.0,1,870,671.0,0,0,0,0,0,1,2,1,1,1,70.0,23.0,74.0,72.0,90.0,71.0,70.0,28.0,122.0,281.0
0,85,135.0,3,671,421.0,0,0,0,0,0,2,1,1,1,1,23.0,74.0,72.0,90.0,90.0,70.0,28.0,122.0,281.0,64.0
0,100,85.0,3,567,671.0,0,0,0,0,1,1,1,1,1,3,74.0,72.0,90.0,90.0,85.0,28.0,122.0,281.0,64.0,135.0
0,82,25.0,3,691,1555.0,0,0,0,1,0,1,1,1,3,3,72.0,90.0,90.0,85.0,85.0,122.0,281.0,64.0,135.0,100.0
0,50,82.0,3,1000,691.0,0,0,1,0,1,1,1,3,3,3,90.0,90.0,85.0,85.0,82.0,281.0,64.0,135.0,100.0,25.0
0,47,89.0,3,1016,646.0,0,1,0,1,0,1,3,3,3,3,90.0,85.0,85.0,82.0,82.0,64.0,135.0,100.0,25.0,50.0
0,93,91.0,3,640,646.0,1,0,1,0,0,3,3,3,3,3,85.0,85.0,82.0,82.0,89.0,135.0,100.0,25.0,50.0,47.0
0,13,94.0,1,2200,603.0,0,1,0,0,0,3,3,3,3,3,85.0,82.0,82.0,89.0,91.0,100.0,25.0,50.0,47.0,93.0
0,20,193.0,2,1735,288.0,1,0,0,0,0,3,3,3,3,1,82.0,82.0,89.0,91.0,94.0,25.0,50.0,47.0,93.0,13.0
0,50,105.0,1,974,531.0,0,1,0,1,0,2,2,2,2,2,47.0,34.0,42.0,101.0,1.0,52.0,52.0,52.0,52.0,52.0
0,50,22.0,1,974,1850.0,1,0,1,0,1,2,2,2,2,1,34.0,42.0,101.0,1.0,50.0,52.0,52.0,52.0,52.0,105.0
0,43,50.0,1,1175,974.0,0,1,0,1,1,2,2,2,1,1,42.0,101.0,1.0,50.0,50.0,52.0,52.0,52.0,105.0,22.0
0,40,49.0,1,1260,999.0,1,0,1,1,0,2,2,1,1,1,101.0,1.0,50.0,50.0,50.0,52.0,52.0,105.0,22.0,43.0
0,49,102.0,1,999,558.0,0,1,1,0,0,2,1,1,1,1,1.0,50.0,50.0,50.0,49.0,52.0,105.0,22.0,43.0,40.0
0,49,131.0,1,999,424.0,1,1,0,0,1,1,1,1,1,1,50.0,50.0,50.0,49.0,49.0,105.0,22.0,43.0,40.0,102.0
0,31,49.0,1,1470,999.0,1,0,0,1,1,1,1,1,1,1,50.0,50.0,49.0,49.0,49.0,22.0,43.0,40.0,102.0,131.0
0,47,153.0,2,1044,357.0,0,0,1,1,0,1,1,1,1,1,50.0,49.0,49.0,49.0,49.0,43.0,40.0,102.0,131.0,31.0
0,47,113.0,2,1044,518.0,0,1,1,0,1,1,1,1,1,2,49.0,49.0,49.0,49.0,47.0,40.0,102.0,131.0,31.0,153.0
0,47,109.0,2,1044,539.0,1,1,0,1,1,1,1,1,2,2,49.0,49.0,49.0,47.0,47.0,102.0,131.0,31.0,153.0,113.0
0,8,47.0,2,3200,1044.0,1,0,1,1,1,1,1,2,2,2,49.0,49.0,47.0,47.0,47.0,131.0,31.0,153.0,113.0,109.0
0,45,110.0,2,1080,506.0,0,1,1,1,0,1,2,2,2,2,49.0,47.0,47.0,47.0,47.0,31.0,153.0,113.0,109.0,8.0
0,36,45.0,2,1366,1080.0,1,1,1,0,1,2,2,2,2,2,47.0,47.0,47.0,47.0,45.0,153.0,113.0,109.0,8.0,110.0
0,45,52.0,1,1073,977.0,1,1,0,1,0,2,2,2,2,2,47.0,47.0,47.0,45.0,45.0,113.0,109.0,8.0,110.0,36.0
0,37,45.0,1,1300,1073.0,1,0,1,0,1,2,2,2,2,1,47.0,47.0,45.0,45.0,45.0,109.0,8.0,110.0,36.0,52.0
0,65,45.0,1,822,1086.0,0,1,0,1,0,2,2,2,1,1,47.0,45.0,45.0,45.0,45.0,8.0,110.0,36.0,52.0,37.0
